id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1000,500022,5,4.0,1173,36452,3.0,0,0,3,3,568,605,1963,0,98100,47.1957,-122.0826,3466,18828
1001,844735,5,2.5,5033,27228,1.0,0,0,3,3,4282,751,1909,0,98102,47.1808,-121.8385,5029,22077
1002,656407,3,2.5,2665,12406,1.5,0,0,3,3,1712,953,1966,0,98065,47.7469,-122.3336,1090,15801
1003,360237,3,,1270,3803,1.0,0,0,4,6,300,970,1910,0,98031,47.1556,-121.4339,3316,23930
1004,1168391,7,3.0,4462,36581,3.0,0,1,3,7,3675,787,2017,0,98060,47.2529,-121.8351,4440,2795
1005,1486634,2,1.5,7973,7604,1.5,0,0,3,7,6644,1329,1993,0,98162,47.4068,-122.0377,1035,22959
1006,1154067,4,3.0,4863,29087,1.0,0,0,3,13,3704,1159,1927,0,98145,47.6747,-121.8141,997,2306
1007,560861,7,4.0,2484,26974,2.5,0,0,3,3,1302,1182,1904,0,98073,47.5218,-122.3066,2912,14803
1008,561337,4,2.0,1577,13338,2.0,0,1,3,13,1426,151,1911,0,98029,47.4998,-122.4058,4288,7752
1009,301655,3,3.0,735,42189,2.0,0,0,5,8,300,435,1943,0,98134,47.5844,-121.8422,1433,32714
1010,406789,5,5.0,888,47769,3.0,0,0,3,5,300,588,2008,0,98088,47.6615,-122.4154,4779,7211
1011,788122,3,3.5,3537,30689,1.5,0,0,4,6,3082,455,1992,0,98126,47.2628,-121.707,2833,7169
1012,1152830,5,4.5,5358,43475,1.5,0,2,3,7,5025,333,1989,0,98006,47.1132,-121.5397,2375,25652
1013,574132,7,2.5,2348,16691,2.0,0,0,3,6,1886,462,1992,0,98104,47.189,-121.314,1500,7346
1014,1481576,5,4.0,7044,32782,1.0,0,4,4,6,5552,1492,1928,0,98131,47.2156,-121.5769,4457,26894
1015,1154990,3,1.0,5219,31614,1.5,0,0,3,12,4170,1049,1977,0,98095,47.128,-121.331,5857,35849
1016,650435,1,1.5,3314,17344,2.5,0,0,3,3,2125,1189,1935,2006,98159,47.6233,-122.4734,4592,9826
1017,814430,4,2.0,3874,3927,2.5,0,0,4,4,2485,1389,1934,0,98076,47.7194,-121.8294,5016,9168
1018,1420678,6,2.5,7562,16659,1.5,0,0,4,4,6757,805,2012,0,98180,47.5975,-122.3023,3267,32071
1019,910362,5,4.5,3778,34812,1.5,0,2,4,4,3340,438,1907,0,98136,47.232,-122.2058,3720,21832
1020,615628,5,2.5,1752,38275,2.0,0,2,4,12,1656,96,1915,0,98090,47.5245,-121.6186,2149,19316
1021,1231779,1,3.5,7496,45683,3.0,0,0,3,3,7103,393,1942,0,98026,47.4644,-122.1966,1337,17016
1022,1149333,7,4.0,4481,37539,2.0,0,0,3,12,2991,1490,1968,1996,98143,47.674,-122.2842,5341,7991
1023,1202282,7,3.5,5173,24106,3.0,0,3,4,10,4907,266,1915,0,98184,47.7596,-122.0538,3698,25869
1024,669390,7,2.5,2622,42036,2.5,0,0,4,3,1476,1146,1955,0,98086,47.6201,-122.4001,2493,14653
1025,1147109,6,3.5,5030,13225,3.0,0,2,3,10,4201,829,1940,0,98122,47.4588,-122.3242,2258,1769
1026,624944,2,2.5,2650,32017,2.0,0,3,3,3,1429,1221,1976,0,98127,47.4577,-122.3243,3193,20328
1027,1072658,1,1.5,5359,4371,1.5,0,0,3,12,4295,1064,1907,0,98062,47.6655,-122.2287,5356,14967
1028,1420747,6,5.0,7381,48928,3.0,0,1,3,5,7261,120,1953,2008,98141,47.1858,-121.4552,5663,21188
1029,1467990,1,1.5,7449,10871,2.0,0,0,3,11,7025,424,1989,0,98046,47.2073,-122.1457,4522,14511
1030,666869,5,1.5,1829,14395,2.5,0,0,3,10,1826,3,2019,0,98182,47.3405,-122.1714,1319,15809
1031,1262220,4,4.5,6741,20679,3.0,0,0,3,4,5463,1278,1904,0,98009,47.623,-122.3488,4172,36139
1032,1260431,1,2.0,7441,7358,2.5,0,0,3,6,6799,642,1908,0,98088,47.1462,-122.4807,1863,18330
1033,634291,2,3.5,1858,32421,2.5,0,0,3,10,836,1022,2001,0,98003,47.341,-122.3075,5334,28361
1034,1515961,3,2.5,7502,49009,1.0,0,2,3,11,6011,1491,1965,0,98151,47.323,-121.6324,5044,34456
1035,754192,6,2.5,2982,18598,3.0,0,0,3,9,2164,818,1970,0,98012,47.44,-121.3362,1938,4296
1036,787348,1,2.0,5042,4071,2.0,0,0,3,3,4860,182,1929,0,98041,47.4246,-121.6074,2800,23943
1037,628425,1,2.5,2517,2302,3.0,0,0,3,10,1387,1130,1980,0,98172,47.6001,-121.4761,1473,10397
1038,568717,2,2.5,1831,38809,3.0,0,0,3,3,1333,498,2021,0,98186,47.5379,-121.5559,2614,33403
1039,1140941,4,4.0,4844,15407,2.5,0,0,3,11,3374,1470,2007,0,98011,47.7319,-122.1447,3311,3124
1040,1091592,1,3.0,4761,40427,2.5,0,0,3,10,3561,1200,1994,0,98147,47.2265,-121.6225,3907,8106
1041,1451731,1,5.0,7627,47919,2.5,0,0,4,6,7556,71,1964,0,98187,47.4025,-121.5993,5057,25028
1042,642281,4,1.0,1858,37215,2.5,0,0,4,12,1789,69,1991,0,98073,47.3801,-122.1897,2102,37293
1043,1207034,2,3.0,5615,1150,2.0,0,2,4,13,5035,580,1929,0,98165,47.1788,-121.3952,988,10485
1044,1125588,6,3.5,5137,21960,1.5,0,0,3,6,5015,122,1946,0,98138,47.2154,-121.3025,5375,14401
1045,1079107,6,4.5,5354,31989,1.0,0,0,3,6,4963,391,1994,0,98073,47.3356,-121.8264,565,34867
1046,951281,1,1.0,3677,19900,2.5,0,4,3,8,2427,1250,1987,0,98033,47.6144,-122.1201,5427,14500
1047,638933,4,3.5,2628,11755,2.5,0,2,4,4,1714,914,1930,2009,98148,47.2051,-122.0709,2846,32909
1048,631259,1,4.5,2680,15809,1.0,0,0,3,6,2313,367,1959,0,98172,47.2857,-121.8011,1377,24923
1049,1184077,7,2.0,5392,35641,2.5,0,0,4,6,4935,457,2016,0,98075,47.5735,-122.4907,5039,4035
1050,1490668,3,4.5,7543,49173,1.5,0,1,3,10,7361,182,1974,0,98093,47.5177,-122.13,1846,29584
1051,261351,6,1.0,637,39436,3.0,0,0,3,4,300,337,2005,0,98111,47.1731,-122.4412,3602,13005
1052,1718746,7,4.0,6827,2728,1.0,1,1,3,10,5732,1095,1979,1981,98125,47.7606,-121.751,2569,19247
1053,962158,5,4.5,3972,48293,2.0,0,0,4,12,3461,511,1908,0,98124,47.2036,-121.7751,2509,2118
1054,1370815,3,3.5,5949,4650,1.0,0,0,3,13,4918,1031,1993,0,98013,47.143,-121.7907,5356,4295
1055,727344,1,3.0,3332,12866,1.5,0,0,3,4,2237,1095,1975,0,98124,47.313,-122.3188,3696,6891
1056,896050,2,1.0,4079,29474,2.0,0,0,4,11,3356,723,1953,0,98063,47.1185,-121.3665,1219,19971
1057,1367280,6,4.5,6471,24094,3.0,0,0,3,11,6426,45,2010,0,98142,47.1215,-121.8589,1491,20080
1058,860717,5,3.0,3531,16779,2.5,0,0,3,8,2358,1173,1960,0,98054,47.5051,-121.833,4695,32682
1059,1072210,3,1.0,4664,8702,1.0,0,0,3,12,4072,592,1963,0,98170,47.7251,-121.8469,1263,25467
1060,900569,6,4.0,3093,6837,2.0,0,4,3,7,2154,939,1979,1987,98166,47.3818,-121.8707,3898,19063
1061,1430217,4,3.0,6696,19351,1.0,0,0,3,9,5924,772,1996,0,98083,47.3115,-121.3739,4005,23658
1062,1168336,2,1.5,6069,14813,3.0,0,0,4,10,5588,481,1905,0,98106,47.7402,-121.7776,2587,26349
1063,1087532,3,2.0,4800,15218,1.0,0,1,3,10,3368,1432,1944,0,98111,47.143,-121.9178,4573,3149
1064,1453303,4,1.5,6769,43300,2.0,1,0,4,5,5571,1198,1964,0,98117,47.4313,-121.5803,1891,15812
1065,946208,7,3.5,4318,7786,1.5,0,0,3,5,2868,1450,1976,0,98072,47.2768,-122.1982,1342,35101
1066,883602,1,3.5,4638,27766,2.0,0,0,3,7,3984,654,1936,0,98082,47.3672,-122.2696,2551,39169
1067,865795,4,3.0,4323,45921,1.0,0,0,4,7,4087,236,1998,0,98036,47.3876,-121.9729,4044,34825
1068,926640,3,4.5,4542,44015,3.0,0,0,3,4,3552,990,2007,0,98009,47.4816,-122.4812,1526,17648
1069,840528,3,4.5,2406,42724,2.5,0,3,4,7,1720,686,1989,0,98005,47.4173,-122.1478,4971,2911
1070,1259989,7,3.5,6754,46145,2.5,0,0,3,3,5591,1163,2005,0,98143,47.7916,-121.9959,5437,7838
1071,509927,1,1.0,1260,45972,3.0,0,0,3,13,1197,63,1972,2019,98152,47.1179,-121.8056,3391,15139
1072,1680096,4,4.0,7850,10777,1.0,1,0,3,9,7572,278,1916,0,98064,47.6304,-121.8482,2709,32688
1073,1492623,4,2.5,7491,9257,3.0,0,0,3,13,7442,49,2001,0,98048,47.1357,-122.0591,793,22509
1074,1347154,1,3.5,6738,22280,1.0,0,1,4,9,6524,214,2009,0,98171,47.4017,-122.0881,3912,2302
1075,1196636,4,3.5,6590,28024,2.0,0,0,3,3,6555,35,1998,0,98167,47.2413,-122.4984,5623,14880
1076,731739,6,2.5,3945,21776,1.5,0,0,3,5,3515,430,1924,2009,98153,47.7617,-121.4427,4286,1648
1077,1239047,1,4.5,6531,16590,1.0,0,0,3,10,6027,504,1949,0,98086,47.6057,-122.2225,3949,2784
1078,512056,2,1.5,1399,10675,2.5,0,0,3,13,1151,248,1970,0,98114,47.424,-122.0704,3514,24305
1079,1100020,3,3.5,4955,9251,2.5,0,0,3,11,4222,733,2004,0,98133,47.7666,-122.4757,5922,17197
1080,669210,2,1.0,3447,29692,1.5,0,0,3,5,2643,804,2010,0,98188,47.6049,-121.3518,910,36597
1081,684780,6,4.5,2219,22931,1.0,0,0,5,8,1752,467,1930,0,98119,47.7664,-121.9065,3678,11691
1082,529757,7,1.5,780,43842,1.5,0,3,3,8,300,480,1931,0,98007,47.5932,-122.4721,3855,39458
1083,843240,6,1.5,3766,41086,2.0,0,0,3,8,3257,509,2014,2003,98146,47.1544,-122.1986,4268,31692
1084,688662,5,2.5,2387,33334,1.5,0,0,3,7,970,1417,1947,0,98128,47.5314,-121.4449,2515,23720
1085,946933,5,2.5,3766,48078,2.0,0,0,4,8,2303,1463,1982,0,98006,47.7862,-122.0492,5181,6157
1086,493153,5,2.0,1166,30180,2.5,0,0,2,8,441,725,2014,0,98113,47.2499,-121.6727,1237,20088
1087,1056423,1,3.5,4688,42557,2.0,0,0,3,12,3879,809,1916,0,98012,47.6549,-121.7634,3306,12407
1088,534416,4,3.0,1171,9716,1.0,0,1,3,8,300,871,1960,2020,98108,47.2292,-121.9337,4984,3630
1089,581579,6,1.0,2469,1685,1.0,0,0,2,10,1352,1117,1956,0,98161,47.4166,-121.5001,3370,16337
1090,1090059,2,2.5,4656,44316,1.0,0,0,3,13,3194,1462,1956,0,98021,47.1593,-122.4516,593,24546
1091,1440761,7,4.0,7277,23200,1.0,0,3,3,8,7112,165,1969,0,98186,47.3384,-121.4051,2739,33790
1092,793638,2,4.0,3622,19102,3.0,0,0,3,5,2543,1079,1988,0,98042,47.6434,-121.6383,2182,10703
1093,1233736,2,4.0,5624,6130,2.0,0,0,3,9,4146,1478,2020,0,98046,47.1317,-121.4635,1976,15959
1094,1173439,2,4.0,6085,43576,1.0,0,0,4,8,4692,1393,1932,0,98003,47.3241,-122.4797,3629,33133
1095,1292661,7,2.0,5199,23525,1.5,0,0,3,13,3798,1401,1918,0,98185,47.5408,-122.3982,5253,22226
1096,1170773,5,1.5,5277,2633,1.5,0,0,4,11,4432,845,1914,0,98053,47.764,-122.2529,3814,10465
1097,797103,2,2.0,4400,1654,3.0,0,0,3,6,2982,1418,1934,0,98062,47.2717,-121.7877,5698,3981
1098,1404023,7,4.5,7177,28916,2.0,0,0,4,3,5763,1414,1948,0,98141,47.2212,-122.3891,3210,13317
1099,1303516,7,5.0,6024,44684,2.0,0,0,3,8,4649,1375,1995,0,98051,47.2426,-121.3821,5925,38397
1100,1708254,4,3.0,7481,7510,2.0,1,1,3,11,6376,1105,2001,2000,98147,47.2658,-121.6017,2167,26088
1101,1549609,7,1.0,7288,48348,3.0,0,1,4,10,6277,1011,1935,0,98187,47.5468,-121.5309,3157,33241
1102,1251955,5,1.5,6876,10146,2.0,0,0,3,4,6331,545,1995,0,98062,47.7991,-121.7994,1808,14762
1103,437043,2,2.5,1023,10263,2.0,0,0,3,5,961,62,1995,0,98165,47.4665,-121.7429,4857,4556
1104,794797,7,3.5,2893,48545,1.0,0,0,4,10,2192,701,2003,0,98143,47.29,-122.2347,5193,20555
1105,860473,1,1.5,3617,39921,2.0,0,0,4,13,3063,554,1953,1987,98090,47.6229,-121.408,5358,14925
1106,828335,7,5.0,3093,11127,1.0,0,0,3,11,2487,606,1935,1985,98070,47.2108,-121.7213,3972,24916
1107,735833,3,2.5,2468,5199,1.0,0,0,3,10,2321,147,1952,0,98091,47.121,-121.9987,2860,33038
1108,1217930,3,,5697,3641,2.0,0,0,3,12,5390,307,1959,0,98012,47.5237,-121.442,2579,16164
1109,576281,3,4.0,2253,30283,1.5,0,1,4,3,2156,97,1997,0,98089,47.2472,-121.4634,2472,31704
1110,1387657,7,4.0,6432,30621,2.5,0,0,3,5,5107,1325,1973,0,98178,47.3795,-122.4994,3278,33586
1111,1711997,5,3.5,7740,11999,1.5,0,4,4,13,6675,1065,1943,0,98047,47.2618,-121.3902,5306,17053
1112,1478105,2,3.5,7437,46813,2.0,0,1,2,10,7122,315,1932,0,98016,47.7426,-122.0639,1046,33621
1113,530902,6,3.5,2796,8869,2.0,0,0,3,3,2043,753,1943,0,98110,47.3366,-121.9934,1038,3324
1114,1279195,6,3.5,6690,25435,1.5,0,0,3,9,5283,1407,1954,0,98144,47.4144,-122.3976,3734,32818
1115,1102961,6,3.0,5740,39849,2.0,0,0,3,6,4613,1127,1973,0,98195,47.2644,-121.4469,4613,29629
1116,829325,5,5.0,2761,28608,1.0,0,0,3,9,1402,1359,1943,0,98034,47.1594,-121.853,4945,35459
1117,571727,4,4.0,2786,30272,3.0,0,0,2,6,2197,589,1950,0,98046,47.4588,-121.4132,3075,22471
1118,1308631,1,4.0,5675,17987,2.0,0,0,3,10,4620,1055,1998,0,98087,47.7081,-121.563,4242,32374
1119,1294163,1,4.5,6993,35422,2.0,0,0,3,8,6060,933,1985,0,98064,47.3462,-121.4224,3888,26099
1120,1072874,3,2.0,4702,22806,1.5,0,0,3,12,4024,678,1950,0,98177,47.6467,-121.3621,2924,12756
1121,986304,3,1.5,3378,6906,1.0,0,3,3,12,2073,1305,1986,0,98149,47.1228,-121.4369,2777,14562
1122,958061,7,3.0,4643,34936,1.5,0,0,4,10,3590,1053,1906,0,98181,47.2649,-122.2482,4977,5944
1123,805057,6,3.0,4144,35901,1.5,0,0,3,3,3464,680,1984,0,98190,47.192,-122.4159,1253,3058
1124,1083624,7,4.5,4932,16091,2.0,0,0,3,11,4062,870,1900,0,98182,47.382,-121.7557,3349,26694
1125,1246316,6,3.0,5645,29057,1.0,0,2,4,13,5253,392,1912,0,98082,47.726,-122.3139,1652,27408
1126,1425784,3,3.5,7447,43830,2.0,0,0,3,11,6392,1055,1972,0,98131,47.3615,-121.4643,5079,9303
1127,1240887,2,3.0,5876,14244,2.0,0,1,4,8,5181,695,1947,0,98181,47.5223,-121.3631,2015,7567
1128,719872,4,1.0,2555,1412,2.0,0,2,3,11,1584,971,2013,0,98140,47.7287,-122.3545,4279,9085
1129,1147123,7,3.5,5220,42798,2.0,0,2,3,8,4302,918,2010,0,98038,47.3519,-122.217,5235,12871
1130,1286362,4,4.5,6486,22706,3.0,0,0,3,8,5638,848,1983,0,98078,47.356,-121.7497,3885,18318
1131,482113,4,1.5,1776,33631,2.5,0,0,3,6,829,947,1946,0,98091,47.1616,-121.6297,2016,11235
1132,1237102,4,3.5,6311,25061,1.0,0,0,3,5,5139,1172,1946,0,98146,47.3443,-121.8852,671,11853
1133,640026,3,3.5,3266,4635,3.0,0,0,3,5,2167,1099,1909,0,98084,47.6223,-122.0572,2429,22036
1134,169269,1,1.5,802,48738,2.5,0,0,4,4,300,502,1925,0,98163,47.6912,-122.1328,4897,20013
1135,289899,3,1.5,1138,2852,2.5,0,0,3,6,732,406,1949,0,98084,47.6059,-121.7008,3422,13002
1136,402206,4,5.0,555,29774,2.5,0,0,1,11,300,255,1946,0,98198,47.1048,-121.6065,5616,1458
1137,1018691,3,2.5,5321,24463,3.0,0,0,3,9,4581,740,1943,0,98199,47.1819,-122.1534,3931,13049
1138,277029,4,2.0,1025,30592,1.0,0,0,4,5,477,548,1900,0,98102,47.6117,-122.1088,2240,17424
1139,1042153,5,1.5,5069,30517,1.5,0,0,3,10,5009,60,2008,0,98076,47.7597,-121.9479,4076,12468
1140,996659,6,3.5,4623,23537,2.5,0,1,2,11,3469,1154,1962,0,98017,47.5868,-121.9597,3244,25772
1141,491394,1,3.5,2625,30174,1.5,0,0,4,3,2113,512,1916,1993,98149,47.2583,-121.4888,5273,18855
1142,750822,5,3.5,3787,49894,1.5,0,0,4,3,2704,1083,1916,0,98070,47.1753,-121.9757,3935,12821
1143,434944,2,1.5,864,6427,2.0,0,0,3,11,300,564,1938,0,98047,47.7139,-121.3259,771,5931
1144,1587419,3,4.5,7309,49924,1.5,0,4,4,11,6930,379,1942,0,98165,47.1693,-122.1268,2970,26134
1145,1076726,2,2.5,5121,25249,2.0,0,2,3,9,4775,346,1975,0,98054,47.2057,-121.6686,3924,5887
1146,1362883,7,2.5,7342,9626,1.0,0,0,4,5,5877,1465,1940,2017,98015,47.5177,-121.5893,1166,31825
1147,1073957,3,3.0,5931,12333,1.0,0,0,3,6,5533,398,1914,0,98139,47.233,-121.7435,5491,35900
1148,1129326,6,2.5,5478,39629,2.0,0,0,4,9,5472,6,1900,0,98009,47.2593,-122.0595,1379,33202
1149,1321279,5,4.5,5626,39535,1.0,0,0,4,11,4212,1414,1957,2012,98196,47.1996,-122.1911,5315,22274
1150,1321650,6,4.5,5622,22525,2.5,0,1,2,10,4694,928,1953,1992,98003,47.761,-121.7749,3088,32727
1151,683075,7,2.0,2146,26515,1.0,0,0,2,10,988,1158,1995,0,98013,47.1874,-121.7096,5508,28951
1152,480775,4,4.5,1418,22881,2.0,0,0,3,3,464,954,1974,1998,98096,47.7519,-122.1909,795,34097
1153,975476,6,4.0,3297,26456,2.5,1,0,3,8,2254,1043,1904,2000,98006,47.3283,-122.0962,5946,16242
1154,1433129,6,4.5,7006,17932,1.5,0,2,3,8,6680,326,1961,0,98129,47.6751,-121.4655,5205,26770
1155,1270096,4,2.0,6370,13990,1.5,0,0,4,7,4913,1457,2014,0,98133,47.765,-121.5274,608,25264
1156,783288,3,3.5,2031,41043,1.5,0,2,3,13,1378,653,1981,0,98066,47.4635,-122.2795,5930,24017
1157,721415,4,2.0,3845,48062,2.0,0,0,3,3,2448,1397,2013,0,98096,47.6391,-121.38,1293,8042
1158,1436902,5,4.5,7449,40084,1.5,0,0,3,5,7307,142,1981,0,98112,47.2862,-121.7464,2942,28184
1159,1581721,6,1.0,7382,24400,1.0,1,0,3,6,6989,393,1986,0,98125,47.3681,-121.9039,5865,34968
1160,793851,4,3.5,2406,36580,1.5,0,0,3,12,1924,482,2015,0,98041,47.4871,-122.259,5900,16275
1161,947454,7,2.5,3586,36305,3.0,0,2,3,9,2600,986,1970,0,98178,47.6953,-121.6238,5463,1389
1162,1276442,7,2.5,5811,37331,3.0,0,2,4,7,5321,490,1945,0,98113,47.5345,-121.395,2717,13079
1163,1253811,6,3.5,6250,42509,1.5,0,0,4,4,4906,1344,1989,0,98007,47.1155,-122.4221,3747,26158
1164,976844,5,4.5,5080,33193,1.5,0,0,4,5,4130,950,1964,2006,98021,47.3133,-121.8751,2037,27801
1165,467638,2,3.5,2575,10043,3.0,0,0,4,3,2164,411,1927,0,98181,47.7055,-121.4474,5199,31933
1166,512278,5,4.5,1213,40035,1.5,0,0,3,8,860,353,2021,2021,98148,47.2682,-121.357,1780,33376
1167,482925,1,2.0,1562,23993,2.5,0,0,4,10,1131,431,1983,1993,98193,47.3575,-122.4134,633,9018
1168,479095,1,3.0,2476,11061,3.0,0,0,3,6,2474,2,1940,0,98160,47.3727,-121.5507,2026,1341
1169,498819,1,3.0,1796,35779,2.0,0,2,3,4,841,955,2011,0,98096,47.2081,-122.1623,791,27774
1170,1096559,6,1.0,5850,3525,3.0,0,1,3,6,5720,130,1922,0,98006,47.3449,-121.8502,1026,4275
1171,1475375,7,3.0,6729,32979,1.0,0,0,3,12,5631,1098,1931,1987,98041,47.6722,-121.5595,1716,20009
1172,421898,3,3.5,625,49143,2.5,0,2,3,6,300,325,1957,1984,98033,47.6944,-121.8458,3596,33540
1173,1509462,7,3.5,7455,1305,2.0,0,0,3,7,6432,1023,2001,0,98153,47.5066,-122.3679,3137,36049
1174,942915,3,4.0,5132,16863,1.5,0,0,3,5,4973,159,1938,0,98024,47.5751,-121.7914,2377,12609
1175,1366196,3,3.5,6788,10635,1.0,0,0,3,11,6772,16,1981,1993,98095,47.4742,-122.3586,842,29154
1176,1144616,7,1.5,4096,30009,1.0,1,0,3,9,2678,1418,1932,0,98140,47.131,-122.0831,2618,31340
1177,1125290,6,1.5,3783,13486,2.5,1,2,3,11,3428,355,1957,0,98165,47.5877,-121.8301,2814,28349
1178,1460522,5,3.5,6668,22770,2.0,0,2,4,9,5613,1055,1988,0,98106,47.7976,-121.3103,2883,26436
1179,887380,3,2.0,2103,14997,1.0,1,0,3,12,1215,888,1931,0,98178,47.2595,-121.6277,4578,33204
1180,264444,2,1.5,566,16091,2.0,0,0,3,6,300,266,2011,0,98009,47.7875,-122.136,3865,31908
1181,257090,7,2.5,732,4195,2.0,0,0,3,7,300,432,2013,1990,98093,47.7984,-121.4481,4599,13079
1182,646859,7,3.0,2656,5348,1.0,0,0,4,9,2047,609,1949,0,98126,47.1991,-122.2286,3488,17355
1183,579942,1,2.5,1669,47270,2.0,0,2,3,8,897,772,1950,0,98067,47.7483,-122.0392,3115,19651
1184,830214,5,4.0,2658,16320,2.5,0,4,3,11,1802,856,1991,0,98004,47.5729,-121.7236,3675,3934
1185,1281694,1,3.5,6871,4616,1.0,0,0,3,5,6076,795,1976,0,98054,47.4265,-122.0073,5387,21988
1186,1037109,7,2.5,4706,44641,2.5,0,1,3,10,3745,961,1918,0,98085,47.3413,-121.6245,503,18525
1187,745228,7,4.0,1993,4250,2.5,0,0,3,13,1192,801,1902,0,98134,47.5409,-121.7193,4561,9347
1188,1434377,3,3.5,6677,49360,2.0,0,0,4,12,6336,341,2015,0,98194,47.69,-121.6993,5019,33044
1189,1107051,5,3.5,5218,22075,2.0,0,0,3,13,4813,405,1990,0,98165,47.1239,-121.9957,5361,9021
1190,964822,4,3.0,4507,6988,1.0,0,2,3,6,3111,1396,1916,2018,98045,47.4748,-122.4338,4590,8594
1191,1440199,2,1.0,7391,20417,1.5,0,0,3,11,6082,1309,1942,0,98142,47.5552,-121.4528,1703,10632
1192,1297295,3,4.0,7238,8740,1.0,0,2,3,3,6679,559,1928,2001,98084,47.1179,-122.4112,1753,21337
1193,717733,7,2.5,2972,7186,2.5,0,0,4,7,2396,576,2012,0,98171,47.7224,-121.9432,1810,1504
1194,779751,3,5.0,3160,43753,2.0,0,0,4,6,2940,220,2007,0,98194,47.7663,-122.1377,5011,13026
1195,1148178,2,4.5,6137,20527,2.5,0,0,3,7,5991,146,1943,0,98111,47.5287,-122.1444,1414,8404
1196,897396,7,3.5,3239,48576,3.0,0,2,3,8,2239,1000,1951,2011,98135,47.1819,-122.2281,1046,11467
1197,1104116,2,2.0,5901,19775,3.0,0,0,4,3,4698,1203,2011,0,98055,47.7527,-122.174,5529,12495
1198,1600402,4,2.0,7987,21731,2.5,0,1,1,10,6667,1320,,0,98165,47.6635,-121.3536,1181,23535
1199,690987,3,2.5,2261,19944,1.5,0,0,3,13,889,1372,1927,0,98016,47.12,-121.3335,2991,38825
1200,838039,6,3.0,4014,35753,1.5,0,0,4,5,3524,490,1983,0,98017,47.5054,-121.8149,1579,9491
1201,754102,3,2.0,2475,13171,1.0,0,2,3,9,2123,352,2008,0,98071,47.1802,-121.8704,5551,27960
1202,692515,1,3.0,2862,20624,1.0,0,0,1,9,1852,1010,1933,2002,98090,47.1987,-122.442,2171,23546
1203,562615,5,1.5,1376,43721,1.0,0,2,3,11,1296,80,1979,0,98129,47.2348,-121.5355,3539,30345
1204,1454538,5,5.0,6585,28965,2.0,0,0,4,13,5716,869,2002,0,98002,47.3773,-122.2953,5335,23096
1205,1015228,1,1.5,4312,42837,1.5,0,0,2,13,3608,704,1953,0,98095,47.7135,-122.3289,3928,5440
1206,851635,7,4.5,3948,6849,2.5,0,1,3,9,3515,433,1901,0,98084,47.1218,-121.9911,2531,34412
1207,735722,5,4.5,1812,10747,3.0,0,2,4,10,666,1146,2013,0,98101,47.5824,-122.083,2570,21083
1208,518399,2,3.0,1960,5877,1.5,0,0,4,6,648,1312,1991,0,98123,47.7752,-122.384,826,25912
1209,865241,5,4.0,3209,8076,1.5,0,0,3,12,2470,739,1916,0,98161,47.5489,-122.3225,1673,20343
1210,677628,5,2.5,2824,34642,1.5,0,0,3,6,1331,1493,2011,0,98141,47.6709,-121.3092,4119,7085
1211,700825,1,3.5,2233,5935,1.0,0,0,3,12,1724,509,1983,0,98065,47.7312,-121.6182,3738,28878
1212,545068,7,2.5,2105,14428,2.0,0,0,3,10,1512,593,1917,0,98051,47.6004,-121.7817,4633,10974
1213,1208437,4,2.0,6122,47014,2.5,0,0,3,6,5210,912,2016,0,98161,47.5619,-122.1357,2967,39517
1214,1384664,5,3.5,7267,47596,1.0,0,2,4,6,6788,479,1927,0,98003,47.1126,-121.9859,5897,11242
1215,812975,6,3.0,3063,32658,2.0,0,1,3,12,2309,754,1927,0,98060,47.4632,-121.7464,2954,23643
1216,811734,5,3.5,3921,14139,1.5,0,0,1,5,2459,1462,1951,0,98172,47.4285,-121.5589,753,35413
1217,1311342,4,2.0,7486,22062,2.0,0,2,3,5,6760,726,1915,0,98122,47.4659,-121.3643,3450,1646
1218,943786,1,2.5,4017,9242,1.0,0,0,3,13,2820,1197,1932,0,98104,47.4027,-122.3528,2056,33970
1219,842833,4,1.5,2897,26079,1.5,1,0,3,6,2552,345,1984,2020,98133,47.7346,-122.27,3393,37142
1220,1173867,1,,6226,11280,1.0,0,2,4,4,5272,954,1904,0,98175,47.7223,-121.8189,1658,39461
1221,882854,2,2.0,4235,24254,2.5,0,2,3,5,4131,104,2010,0,98043,47.188,-121.3738,1080,13822
1222,995255,1,1.5,3370,43902,1.5,0,0,3,13,2583,787,1944,0,98047,47.473,-121.9569,1670,31997
1223,365528,2,1.5,1660,22392,2.0,0,1,3,4,300,1360,1936,0,98006,47.7717,-121.7393,1100,25855
1224,1480982,2,4.5,5354,17122,1.0,1,0,3,13,4037,1317,1981,0,98188,47.5191,-122.1475,4604,18562
1225,1347412,1,1.0,7542,4346,3.0,0,2,3,8,6748,794,1951,0,98164,47.6612,-121.5259,1182,10878
1226,282545,6,3.5,742,30212,2.0,0,0,3,5,350,392,1963,0,98165,47.3614,-121.7737,4830,28313
1227,878010,3,2.0,3090,16481,2.0,1,1,2,4,2895,195,1961,0,98118,47.3641,-122.0418,5958,21094
1228,550887,1,4.5,1563,2155,1.5,0,0,3,11,1142,421,1904,0,98006,47.328,-121.8489,1794,33097
1229,1107642,5,3.0,4824,19628,2.0,0,0,3,10,3944,880,2011,0,98030,47.1153,-121.6663,1111,16724
